sample_num,date_time,temp_F,RH
12325,8/24/18 23:49,88.227,66.862
12326,8/25/18 0:04,88.18,66.827
12327,8/25/18 0:19,88.18,66.581
12328,8/25/18 0:34,88.18,66.674
12329,8/25/18 0:49,88.18,66.704
12330,8/25/18 1:04,88.18,67.196
12331,8/25/18 1:19,88.18,66.95
12332,8/25/18 1:34,88.18,66.551
12333,8/25/18 1:49,88.18,66.458
12334,8/25/18 2:04,88.135,66.577
12335,8/25/18 2:19,88.18,66.766
12336,8/25/18 2:34,88.135,67.069
12337,8/25/18 2:49,88.135,66.515
12338,8/25/18 3:04,88.135,66.946
12339,8/25/18 3:19,88.135,66.515
12340,8/25/18 3:34,88.135,66.608
12341,8/25/18 3:49,88.18,66.704
12342,8/25/18 4:04,88.135,66.485
12343,8/25/18 4:19,88.135,66.3
12344,8/25/18 4:34,88.135,66.577
12345,8/25/18 4:49,88.18,66.52
12346,8/25/18 5:04,88.135,66.638
12347,8/25/18 5:19,88.135,66.761
12348,8/25/18 5:34,88.135,66.546
12349,8/25/18 5:49,88.135,66.731
12350,8/25/18 6:04,88.135,66.362
12351,8/25/18 6:19,88.135,66.485
12352,8/25/18 6:34,88.135,66.7
12353,8/25/18 6:49,88.135,66.454
12354,8/25/18 7:04,88.135,66.331
12355,8/25/18 7:19,88.135,66.638
12356,8/25/18 7:34,88.135,66.884
12357,8/25/18 7:49,88.135,66.638
12358,8/25/18 8:04,88.135,66.792
12359,8/25/18 8:19,88.135,66.854
12360,8/25/18 8:34,88.135,66.884
12361,8/25/18 8:49,88.135,66.608
12362,8/25/18 9:04,88.135,66.608
12363,8/25/18 9:19,88.135,66.485
12364,8/25/18 9:34,88.135,66.915
12365,8/25/18 9:49,88.135,66.946
12366,8/25/18 10:04,88.135,66.946
12367,8/25/18 10:19,88.135,66.976
12368,8/25/18 10:34,88.135,67.191
12369,8/25/18 10:49,88.135,66.515
12370,8/25/18 11:04,88.135,66.331
12371,8/25/18 11:19,88.18,66.52
12372,8/25/18 11:34,88.18,66.766
12373,8/25/18 11:49,88.18,66.827
12374,8/25/18 12:04,88.18,66.458
12375,8/25/18 12:19,88.18,66.458
12376,8/25/18 12:34,88.18,66.919
12377,8/25/18 12:49,88.18,66.643
12378,8/25/18 13:04,88.18,66.612
12379,8/25/18 13:19,88.18,66.674
12380,8/25/18 13:34,88.18,66.735
12381,8/25/18 13:49,88.18,66.643
12382,8/25/18 14:04,88.18,66.52
12383,8/25/18 14:19,88.18,66.674
12384,8/25/18 14:34,88.18,66.551
12385,8/25/18 14:49,88.227,66.555
12386,8/25/18 15:04,88.18,66.674
12387,8/25/18 15:19,88.18,66.797
12388,8/25/18 15:34,88.227,66.709
12389,8/25/18 15:49,88.18,66.674
12390,8/25/18 16:04,88.227,66.401
12391,8/25/18 16:19,88.18,66.827
12392,8/25/18 16:34,88.18,66.366
12393,8/25/18 16:49,88.18,66.643
12394,8/25/18 17:04,88.18,66.919
12395,8/25/18 17:19,88.18,66.397
12396,8/25/18 17:34,88.18,66.181
12397,8/25/18 17:49,88.18,66.335
12398,8/25/18 18:04,88.18,66.458
12399,8/25/18 18:19,88.227,66.801
12400,8/25/18 18:34,88.18,66.551
12401,8/25/18 18:49,88.18,66.366
12402,8/25/18 19:04,88.18,66.889
12403,8/25/18 19:19,88.18,66.889
12404,8/25/18 19:34,88.18,66.397
12405,8/25/18 19:49,88.18,66.335
12406,8/25/18 20:04,88.18,66.581
12407,8/25/18 20:19,88.18,66.52
12408,8/25/18 20:34,88.18,66.827
12409,8/25/18 20:49,88.18,66.827
12410,8/25/18 21:04,88.18,66.704
12411,8/25/18 21:19,88.18,66.827
12412,8/25/18 21:34,88.18,66.766
12413,8/25/18 21:49,88.18,66.551
12414,8/25/18 22:04,88.18,66.612
12415,8/25/18 22:19,88.18,66.766
12416,8/25/18 22:34,88.18,66.766
12417,8/25/18 22:49,88.18,66.551
12418,8/25/18 23:04,88.18,66.858
12419,8/25/18 23:19,88.18,66.489
12420,8/25/18 23:34,88.18,66.766
12421,8/25/18 23:49,88.18,66.766
12422,8/26/18 0:04,88.18,66.643
12423,8/26/18 0:19,88.18,66.551
12424,8/26/18 0:34,88.18,66.981
12425,8/26/18 0:49,88.18,66.643
12426,8/26/18 1:04,88.18,66.674
12427,8/26/18 1:19,88.18,66.643
12428,8/26/18 1:34,88.18,66.674
12429,8/26/18 1:49,88.18,66.797
12430,8/26/18 2:04,88.135,66.731
12431,8/26/18 2:19,88.18,66.889
12432,8/26/18 2:34,88.18,66.889
12433,8/26/18 2:49,88.135,66.454
12434,8/26/18 3:04,88.135,66.761
12435,8/26/18 3:19,88.18,66.581
12436,8/26/18 3:34,88.135,66.577
12437,8/26/18 3:49,88.18,66.981
12438,8/26/18 4:04,88.135,66.546
12439,8/26/18 4:19,88.135,66.546
12440,8/26/18 4:34,88.135,66.423
12441,8/26/18 4:49,88.135,66.608
12442,8/26/18 5:04,88.135,66.454
12443,8/26/18 5:19,88.135,66.638
12444,8/26/18 5:34,88.135,66.485
12445,8/26/18 5:49,88.135,66.823
12446,8/26/18 6:04,88.135,66.946
12447,8/26/18 6:19,88.135,66.854
12448,8/26/18 6:34,88.135,66.976
12449,8/26/18 6:49,88.135,66.946
12450,8/26/18 7:04,88.135,67.038
12451,8/26/18 7:19,88.135,67.161
12452,8/26/18 7:34,88.135,67.314
12453,8/26/18 7:49,88.09,66.819
12454,8/26/18 8:04,88.135,67.314
12455,8/26/18 8:19,88.135,66.761
12456,8/26/18 8:34,88.135,67.59
12457,8/26/18 8:49,88.135,66.976
12458,8/26/18 9:04,88.135,67.283
12459,8/26/18 9:19,88.135,67.253
12460,8/26/18 9:34,88.135,67.191
12461,8/26/18 9:49,88.18,67.073
12462,8/26/18 10:04,88.135,67.222
12463,8/26/18 10:19,88.18,67.288
12464,8/26/18 10:34,88.18,67.012
12465,8/26/18 10:49,88.18,67.196
12466,8/26/18 11:04,88.18,67.165
12467,8/26/18 11:19,88.18,66.95
12468,8/26/18 11:34,88.18,67.196
12469,8/26/18 11:49,88.18,66.704
12470,8/26/18 12:04,88.18,67.042
12471,8/26/18 12:19,88.18,67.042
12472,8/26/18 12:34,88.18,67.134
12473,8/26/18 12:49,88.18,67.319
12474,8/26/18 13:04,88.18,66.919
12475,8/26/18 13:19,88.135,64.261
12476,8/26/18 13:34,88.18,64.699
12477,8/26/18 13:49,88.18,65.626
12478,8/26/18 14:04,88.227,66.463
12479,8/26/18 14:19,88.18,66.181
12480,8/26/18 14:34,88.227,66.124
12481,8/26/18 14:49,88.18,66.735
12482,8/26/18 15:04,88.18,66.735
12483,8/26/18 15:19,88.18,66.551
12484,8/26/18 15:34,88.18,66.366
12485,8/26/18 15:49,88.18,66.735
12486,8/26/18 16:04,88.18,66.089
12487,8/26/18 16:19,88.18,66.581
12488,8/26/18 16:34,88.227,66.216
12489,8/26/18 16:49,88.18,67.104
12490,8/26/18 17:04,88.18,66.643
12491,8/26/18 17:19,88.18,66.52
12492,8/26/18 17:34,88.227,66.37
12493,8/26/18 17:49,88.18,66.551
12494,8/26/18 18:04,88.18,66.827
12495,8/26/18 18:19,88.18,66.52
12496,8/26/18 18:34,88.18,66.889
12497,8/26/18 18:49,88.18,66.735
12498,8/26/18 19:04,88.18,66.735
12499,8/26/18 19:19,88.18,66.827
12500,8/26/18 19:34,88.135,66.546
12501,8/26/18 19:49,88.18,66.489
12502,8/26/18 20:04,88.135,66.946
12503,8/26/18 20:19,88.135,66.884
12504,8/26/18 20:34,88.18,66.858
12505,8/26/18 20:49,88.18,66.643
12506,8/26/18 21:04,88.18,66.427
12507,8/26/18 21:19,88.18,66.551
12508,8/26/18 21:34,88.135,66.362
12509,8/26/18 21:49,88.135,66.823
12510,8/26/18 22:04,88.18,66.612
12511,8/26/18 22:19,88.18,66.243
12512,8/26/18 22:34,88.135,66.731
12513,8/26/18 22:49,88.135,66.515
12514,8/26/18 23:04,88.18,66.981
12515,8/26/18 23:19,88.18,66.919
12516,8/26/18 23:34,88.18,67.073
12517,8/26/18 23:49,88.135,66.546
12518,8/27/18 0:04,88.18,66.612
12519,8/27/18 0:19,88.18,66.704
12520,8/27/18 0:34,88.135,66.946
12521,8/27/18 0:49,88.135,66.854
12522,8/27/18 1:04,88.135,66.362
12523,8/27/18 1:19,88.135,66.884
12524,8/27/18 1:34,88.135,67.038
12525,8/27/18 1:49,88.18,66.858
12526,8/27/18 2:04,88.135,67.345
12527,8/27/18 2:19,88.135,67.099
12528,8/27/18 2:34,88.135,67.038
12529,8/27/18 2:49,88.135,66.823
12530,8/27/18 3:04,88.135,66.946
12531,8/27/18 3:19,88.135,66.792
12532,8/27/18 3:34,88.18,66.858
12533,8/27/18 3:49,88.09,66.788
12534,8/27/18 4:04,88.135,66.792
12535,8/27/18 4:19,88.135,66.669
12536,8/27/18 4:34,88.135,66.669
12537,8/27/18 4:49,88.135,66.884
12538,8/27/18 5:04,88.135,66.823
12539,8/27/18 5:19,88.135,67.099
12540,8/27/18 5:34,88.135,66.823
12541,8/27/18 5:49,88.135,66.946
12542,8/27/18 6:04,88.135,67.314
12543,8/27/18 6:19,88.09,66.849
12544,8/27/18 6:34,88.135,67.069
12545,8/27/18 6:49,88.135,67.191
12546,8/27/18 7:04,88.135,66.946
12547,8/27/18 7:19,88.135,67.713
12548,8/27/18 7:34,88.135,66.731
12549,8/27/18 7:49,88.09,67.248
12550,8/27/18 8:04,88.09,67.126
12551,8/27/18 8:19,88.135,67.406
12552,8/27/18 8:34,88.09,66.88
12553,8/27/18 8:49,88.135,67.713
12554,8/27/18 9:04,88.135,67.468
12555,8/27/18 9:19,88.135,67.191
12556,8/27/18 9:34,88.135,67.651
12557,8/27/18 9:49,88.18,67.595
12558,8/27/18 10:04,88.18,67.809
12559,8/27/18 10:19,88.18,67.38
12560,8/27/18 10:34,87.678,51.671
12561,8/27/18 10:49,88.18,65.256
12562,8/27/18 11:04,88.18,65.225
12563,8/27/18 11:19,88.18,66.766
12564,8/27/18 11:34,88.227,67.17
12565,8/27/18 11:49,88.227,66.832
12566,8/27/18 12:04,88.227,66.739
12567,8/27/18 12:19,88.227,66.924
12568,8/27/18 12:34,88.227,66.924
12569,8/27/18 12:49,88.227,66.555
12570,8/27/18 13:04,88.227,66.77
12571,8/27/18 13:19,88.227,67.139
12572,8/27/18 13:34,88.272,66.99
12573,8/27/18 13:49,88.272,66.897
12574,8/27/18 14:04,88.272,66.528
12575,8/27/18 14:19,88.272,66.59
12576,8/27/18 14:34,88.227,66.862
12577,8/27/18 14:49,88.272,67.051
12578,8/27/18 15:04,88.227,66.678
12579,8/27/18 15:19,88.227,66.739
12580,8/27/18 15:34,88.227,67.047
12581,8/27/18 15:49,88.227,66.832
12582,8/27/18 16:04,88.227,66.647
12583,8/27/18 16:19,88.227,67.476
12584,8/27/18 16:34,88.227,66.616
12585,8/27/18 16:49,87.951,63.438
12586,8/27/18 17:04,88.18,65.41
12587,8/27/18 17:19,88.18,66.366
12588,8/27/18 17:34,88.18,67.012
12589,8/27/18 17:49,88.18,66.735
12590,8/27/18 18:04,88.18,67.042
12591,8/27/18 18:19,88.18,66.95
12592,8/27/18 18:34,88.18,66.797
12593,8/27/18 18:49,88.18,66.858
12594,8/27/18 19:04,88.18,66.797
12595,8/27/18 19:19,88.227,67.292
12596,8/27/18 19:34,88.18,66.919
12597,8/27/18 19:49,88.18,67.411
12598,8/27/18 20:04,88.227,67.354
12599,8/27/18 20:19,88.18,67.595
12600,8/27/18 20:34,88.227,67.2
12601,8/27/18 20:49,88.18,67.564
12602,8/27/18 21:04,88.18,67.564
12603,8/27/18 21:19,88.18,67.134
12604,8/27/18 21:34,88.18,67.472
12605,8/27/18 21:49,88.18,67.38
12606,8/27/18 22:04,88.18,67.319
12607,8/27/18 22:19,88.18,67.533
12608,8/27/18 22:34,88.18,67.227
12609,8/27/18 22:49,88.18,67.809
12610,8/27/18 23:04,88.18,67.717
12611,8/27/18 23:19,88.18,67.196
12612,8/27/18 23:34,88.18,67.319
12613,8/27/18 23:49,88.18,67.748
12614,8/28/18 0:04,88.18,67.472
12615,8/28/18 0:19,88.18,67.686
12616,8/28/18 0:34,88.18,67.073
12617,8/28/18 0:49,88.18,67.134
12618,8/28/18 1:04,88.18,67.196
12619,8/28/18 1:19,88.18,67.87
12620,8/28/18 1:34,88.18,67.533
12621,8/28/18 1:49,88.18,67.472
12622,8/28/18 2:04,88.18,67.564
12623,8/28/18 2:19,88.18,67.38
12624,8/28/18 2:34,88.18,67.472
12625,8/28/18 2:49,88.18,67.042
12626,8/28/18 3:04,88.18,67.441
12627,8/28/18 3:19,88.18,67.165
12628,8/28/18 3:34,88.18,67.042
12629,8/28/18 3:49,88.18,67.809
12630,8/28/18 4:04,88.18,67.595
12631,8/28/18 4:19,88.18,67.257
12632,8/28/18 4:34,88.135,67.406
12633,8/28/18 4:49,88.18,67.165
12634,8/28/18 5:04,88.135,67.774
12635,8/28/18 5:19,88.18,67.196
12636,8/28/18 5:34,88.135,67.651
12637,8/28/18 5:49,88.135,67.376
12638,8/28/18 6:04,88.18,67.38
12639,8/28/18 6:19,88.135,67.222
12640,8/28/18 6:34,88.135,67.59
12641,8/28/18 6:49,88.135,67.376
12642,8/28/18 7:04,88.135,67.498
12643,8/28/18 7:19,88.135,67.099
12644,8/28/18 7:34,88.135,67.222
12645,8/28/18 7:49,88.135,67.682
12646,8/28/18 8:04,88.135,67.437
12647,8/28/18 8:19,88.135,67.498
12648,8/28/18 8:34,88.135,68.141
12649,8/28/18 8:49,88.135,68.141
12650,8/28/18 9:04,88.18,67.748
12651,8/28/18 9:19,88.18,67.748
12652,8/28/18 9:34,88.18,67.87
12653,8/28/18 9:49,88.18,67.87
12654,8/28/18 10:04,88.227,67.813
12655,8/28/18 10:19,88.227,67.783
12656,8/28/18 10:34,88.18,67.625
12657,8/28/18 10:49,88.227,67.722
12658,8/28/18 11:04,88.227,67.783
12659,8/28/18 11:19,88.18,67.656
12660,8/28/18 11:34,88.227,67.476
12661,8/28/18 11:49,88.227,67.691
12662,8/28/18 12:04,88.227,67.905
12663,8/28/18 12:19,88.227,67.691
12664,8/28/18 12:34,88.227,67.997
12665,8/28/18 12:49,88.227,67.997
12666,8/28/18 13:04,88.272,67.542
12667,8/28/18 13:19,88.272,67.879
12668,8/28/18 13:34,88.227,67.844
12669,8/28/18 13:49,88.227,67.844
12670,8/28/18 14:04,88.227,67.66
12671,8/28/18 14:19,88.227,67.936
12672,8/28/18 14:34,88.227,67.722
12673,8/28/18 14:49,88.227,67.476
12674,8/28/18 15:04,88.227,67.384
12675,8/28/18 15:19,88.272,67.573
12676,8/28/18 15:34,88.227,67.568
12677,8/28/18 15:49,88.227,67.813
12678,8/28/18 16:04,88.272,67.603
12679,8/28/18 16:19,88.272,67.757
12680,8/28/18 16:34,88.272,68.002
12681,8/28/18 16:49,88.227,67.415
12682,8/28/18 17:04,88.227,67.292
12683,8/28/18 17:19,88.227,67.139
12684,8/28/18 17:34,88.227,67.108
12685,8/28/18 17:49,88.227,67.599
12686,8/28/18 18:04,88.227,67.63
12687,8/28/18 18:19,88.18,67.319
12688,8/28/18 18:34,88.227,67.538
12689,8/28/18 18:49,88.227,67.446
12690,8/28/18 19:04,88.18,67.533
12691,8/28/18 19:19,88.227,67.446
12692,8/28/18 19:34,88.18,67.533
12693,8/28/18 19:49,88.18,67.196
12694,8/28/18 20:04,88.18,67.104
12695,8/28/18 20:19,88.18,67.533
12696,8/28/18 20:34,88.18,67.686
12697,8/28/18 20:49,88.18,67.717
12698,8/28/18 21:04,88.18,67.778
12699,8/28/18 21:19,88.18,67.962
12700,8/28/18 21:34,88.227,67.691
12701,8/28/18 21:49,88.18,67.503
12702,8/28/18 22:04,88.18,67.778
12703,8/28/18 22:19,88.18,67.564
12704,8/28/18 22:34,88.18,67.993
12705,8/28/18 22:49,88.18,67.656
12706,8/28/18 23:04,88.18,67.901
12707,8/28/18 23:19,88.18,67.625
12708,8/28/18 23:34,88.135,67.437
12709,8/28/18 23:49,88.18,67.441
12710,8/29/18 0:04,88.18,67.717
12711,8/29/18 0:19,88.18,67.84
12712,8/29/18 0:34,88.18,68.023
12713,8/29/18 0:49,88.18,67.84
12714,8/29/18 1:04,88.18,67.87
12715,8/29/18 1:19,88.18,67.472
12716,8/29/18 1:34,88.18,67.901
12717,8/29/18 1:49,88.18,67.686
12718,8/29/18 2:04,88.18,67.441
12719,8/29/18 2:19,88.135,68.111
12720,8/29/18 2:34,88.18,67.748
12721,8/29/18 2:49,88.18,67.901
12722,8/29/18 3:04,88.18,68.054
12723,8/29/18 3:19,88.18,67.809
12724,8/29/18 3:34,88.135,67.988
12725,8/29/18 3:49,88.18,67.809
12726,8/29/18 4:04,88.18,67.932
12727,8/29/18 4:19,88.135,67.774
12728,8/29/18 4:34,88.135,67.559
12729,8/29/18 4:49,88.18,67.84
12730,8/29/18 5:04,88.18,67.564
12731,8/29/18 5:19,88.135,68.019
12732,8/29/18 5:34,88.135,67.866
12733,8/29/18 5:49,88.18,68.329
12734,8/29/18 6:04,88.135,67.866
12735,8/29/18 6:19,88.135,67.651
12736,8/29/18 6:34,88.18,67.748
12737,8/29/18 6:49,88.135,67.774
12738,8/29/18 7:04,88.18,68.207
12739,8/29/18 7:19,88.18,67.625
12740,8/29/18 7:34,88.135,67.805
12741,8/29/18 7:49,88.18,67.809
12742,8/29/18 8:04,88.135,67.621
12743,8/29/18 8:19,88.135,67.774
12744,8/29/18 8:34,88.18,67.809
12745,8/29/18 8:49,88.18,67.748
12746,8/29/18 9:04,88.135,67.713
12747,8/29/18 9:19,88.135,67.59
12748,8/29/18 9:34,88.135,65.653
12749,8/29/18 9:49,88.135,65.745
12750,8/29/18 10:04,88.18,66.827
12751,8/29/18 10:19,88.18,67.134
12752,8/29/18 10:34,88.18,67.104
12753,8/29/18 10:49,88.135,65.128
12754,8/29/18 11:04,88.272,65.048
12755,8/29/18 11:19,88.227,66.616
12756,8/29/18 11:34,88.272,67.511
12757,8/29/18 11:49,88.272,67.051
12758,8/29/18 12:04,88.272,67.051
12759,8/29/18 12:19,88.272,67.113
12760,8/29/18 12:34,88.318,67.055
12761,8/29/18 12:49,88.318,66.902
12762,8/29/18 13:04,88.318,67.332
12763,8/29/18 13:19,88.318,66.748
12764,8/29/18 13:34,88.272,67.02
12765,8/29/18 13:49,88.318,66.902
12766,8/29/18 14:04,88.272,66.928
12767,8/29/18 14:19,88.318,67.393
12768,8/29/18 14:34,88.318,66.933
12769,8/29/18 14:49,88.318,66.441
12770,8/29/18 15:04,88.318,67.485
12771,8/29/18 15:19,88.318,67.209
12772,8/29/18 15:34,87.861,52.908
12773,8/29/18 15:49,88.272,65.017
12774,8/29/18 16:04,88.318,65.361
12775,8/29/18 16:19,88.318,66.564
12776,8/29/18 16:34,88.318,66.717
12777,8/29/18 16:49,88.318,66.594
12778,8/29/18 17:04,88.318,66.533
12779,8/29/18 17:19,88.318,66.871
12780,8/29/18 17:34,88.318,67.301
12781,8/29/18 17:49,88.318,66.502
12782,8/29/18 18:04,88.318,66.502
12783,8/29/18 18:19,88.318,66.84
12784,8/29/18 18:34,88.272,66.467
12785,8/29/18 18:49,88.272,66.959
12786,8/29/18 19:04,88.272,66.928
12787,8/29/18 19:19,88.272,66.621
12788,8/29/18 19:34,88.272,67.143
12789,8/29/18 19:49,88.272,66.836
12790,8/29/18 20:04,88.272,67.02
12791,8/29/18 20:19,88.227,66.893
12792,8/29/18 20:34,88.272,66.99
12793,8/29/18 20:49,88.227,67.047
12794,8/29/18 21:04,88.272,67.051
12795,8/29/18 21:19,88.272,67.174
12796,8/29/18 21:34,88.227,67.354
12797,8/29/18 21:49,88.227,67.323
12798,8/29/18 22:04,88.227,67.323
12799,8/29/18 22:19,88.227,67.507
12800,8/29/18 22:34,88.227,67.047
12801,8/29/18 22:49,88.227,67.323
12802,8/29/18 23:04,88.227,67.262
12803,8/29/18 23:19,88.227,67.415
12804,8/29/18 23:34,88.227,67.446
12805,8/29/18 23:49,88.227,67.231
12806,8/30/18 0:04,88.227,67.17
12807,8/30/18 0:19,88.227,67.292
12808,8/30/18 0:34,88.227,67.446
12809,8/30/18 0:49,88.227,67.446
12810,8/30/18 1:04,88.227,67.446
12811,8/30/18 1:19,88.227,67.231
12812,8/30/18 1:34,88.227,67.446
12813,8/30/18 1:49,88.227,67.384
12814,8/30/18 2:04,88.227,67.476
12815,8/30/18 2:19,88.227,67.722
12816,8/30/18 2:34,88.227,67.66
12817,8/30/18 2:49,88.227,67.262
12818,8/30/18 3:04,88.227,67.292
12819,8/30/18 3:19,88.227,67.446
12820,8/30/18 3:34,88.227,67.476
12821,8/30/18 3:49,88.227,67.538
12822,8/30/18 4:04,88.227,67.63
12823,8/30/18 4:19,88.227,67.599
12824,8/30/18 4:34,88.18,67.319
12825,8/30/18 4:49,88.18,67.38
12826,8/30/18 5:04,88.18,67.533
12827,8/30/18 5:19,88.18,67.503
12828,8/30/18 5:34,88.18,67.84
12829,8/30/18 5:49,88.18,67.38
12830,8/30/18 6:04,88.18,67.595
12831,8/30/18 6:19,88.18,67.717
12832,8/30/18 6:34,88.18,67.257
12833,8/30/18 6:49,88.18,67.257
12834,8/30/18 7:04,88.18,67.411
12835,8/30/18 7:19,88.18,67.288
12836,8/30/18 7:34,88.18,67.595
12837,8/30/18 7:49,88.18,67.441
12838,8/30/18 8:04,88.18,67.625
12839,8/30/18 8:19,88.18,67.564
12840,8/30/18 8:34,88.18,67.84
12841,8/30/18 8:49,88.18,67.288
12842,8/30/18 9:04,88.18,68.085
12843,8/30/18 9:19,88.227,67.936
12844,8/30/18 9:34,88.18,67.595
12845,8/30/18 9:49,88.18,67.564
12846,8/30/18 10:04,88.18,67.165
12847,8/30/18 10:19,88.227,67.476
12848,8/30/18 10:34,88.18,67.349
12849,8/30/18 10:49,88.18,67.472
12850,8/30/18 11:04,88.227,67.476
12851,8/30/18 11:19,88.18,67.472
12852,8/30/18 11:34,88.227,67.323
12853,8/30/18 11:49,88.227,67.936
12854,8/30/18 12:04,88.227,67.63
12855,8/30/18 12:19,88.227,67.66
12856,8/30/18 12:34,88.227,67.66
12857,8/30/18 12:49,88.272,67.757
12858,8/30/18 13:04,88.227,67.507
12859,8/30/18 13:19,88.227,67.384
12860,8/30/18 13:34,88.227,67.66
12861,8/30/18 13:49,88.227,67.722
12862,8/30/18 14:04,88.227,67.783
12863,8/30/18 14:19,88.227,67.446
12864,8/30/18 14:34,88.227,67.599
12865,8/30/18 14:49,88.272,67.665
12866,8/30/18 15:04,88.227,67.476
12867,8/30/18 15:19,88.227,67.66
12868,8/30/18 15:34,88.272,67.603
12869,8/30/18 15:49,88.227,67.783
12870,8/30/18 16:04,88.272,67.695
12871,8/30/18 16:19,88.227,67.691
12872,8/30/18 16:34,88.272,67.174
12873,8/30/18 16:49,88.227,66.955
12874,8/30/18 17:04,88.227,67.354
12875,8/30/18 17:19,88.227,67.384
12876,8/30/18 17:34,88.227,67.691
12877,8/30/18 17:49,88.227,67.568
12878,8/30/18 18:04,88.227,67.262
12879,8/30/18 18:19,88.272,67.45
12880,8/30/18 18:34,88.227,67.077
12881,8/30/18 18:49,88.272,67.511
12882,8/30/18 19:04,88.272,67.818
12883,8/30/18 19:19,88.227,67.568
12884,8/30/18 19:34,88.272,67.297
12885,8/30/18 19:49,88.227,67.2
12886,8/30/18 20:04,88.227,67.66
12887,8/30/18 20:19,88.227,67.507
12888,8/30/18 20:34,88.227,67.292
12889,8/30/18 20:49,88.227,67.415
12890,8/30/18 21:04,88.272,67.327
12891,8/30/18 21:19,88.227,67.292
12892,8/30/18 21:34,88.227,67.752
12893,8/30/18 21:49,88.227,67.415
12894,8/30/18 22:04,88.227,67.476
12895,8/30/18 22:19,88.227,67.63
12896,8/30/18 22:34,88.227,67.691
12897,8/30/18 22:49,88.227,67.691
12898,8/30/18 23:04,88.272,68.094
12899,8/30/18 23:19,88.272,67.389
12900,8/30/18 23:34,88.272,67.573
12901,8/30/18 23:49,88.272,67.849
12902,8/31/18 0:04,88.227,67.752
12903,8/31/18 0:19,88.227,67.415
12904,8/31/18 0:34,88.227,67.568
12905,8/31/18 0:49,88.227,67.476
12906,8/31/18 1:04,88.227,67.231
12907,8/31/18 1:19,88.227,67.568
12908,8/31/18 1:34,88.272,67.327
12909,8/31/18 1:49,88.227,67.538
12910,8/31/18 2:04,88.227,67.844
12911,8/31/18 2:19,88.227,67.507
12912,8/31/18 2:34,88.227,67.599
12913,8/31/18 2:49,88.227,67.691
12914,8/31/18 3:04,88.227,67.752
12915,8/31/18 3:19,88.227,67.17
12916,8/31/18 3:34,88.227,67.108
12917,8/31/18 3:49,88.227,67.538
12918,8/31/18 4:04,88.227,67.568
12919,8/31/18 4:19,88.227,67.568
12920,8/31/18 4:34,88.227,67.384
12921,8/31/18 4:49,88.227,67.66
12922,8/31/18 5:04,88.18,67.319
12923,8/31/18 5:19,88.227,67.538
12924,8/31/18 5:34,88.18,67.472
12925,8/31/18 5:49,88.227,67.691
12926,8/31/18 6:04,88.18,67.686
12927,8/31/18 6:19,88.227,67.077
12928,8/31/18 6:34,88.227,67.813
12929,8/31/18 6:49,88.18,67.686
12930,8/31/18 7:04,88.227,67.967
12931,8/31/18 7:19,88.18,67.349
12932,8/31/18 7:34,88.227,67.507
12933,8/31/18 7:49,88.18,67.349
12934,8/31/18 8:04,88.18,66.981
12935,8/31/18 8:19,88.227,67.292
12936,8/31/18 8:34,88.18,68.054
12937,8/31/18 8:49,88.18,67.441
12938,8/31/18 9:04,88.227,67.875
12939,8/31/18 9:19,88.227,68.425
12940,8/31/18 9:34,88.227,67.63
12941,8/31/18 9:49,88.227,68.058
12942,8/31/18 10:04,88.227,68.15
12943,8/31/18 10:19,88.227,67.752
12944,8/31/18 10:34,88.227,68.058
12945,8/31/18 10:49,88.227,67.415
12946,8/31/18 11:04,88.272,67.91
12947,8/31/18 11:19,88.272,67.695
12948,8/31/18 11:34,88.227,67.66
12949,8/31/18 11:49,88.227,67.936
12950,8/31/18 12:04,88.227,68.028
12951,8/31/18 12:19,88.227,68.303
12952,8/31/18 12:34,88.227,67.63
12953,8/31/18 12:49,88.272,67.879
12954,8/31/18 13:04,88.227,67.783
12955,8/31/18 13:19,88.272,67.818
12956,8/31/18 13:34,88.272,68.124
12957,8/31/18 13:49,88.272,68.124
12958,8/31/18 14:04,88.272,67.818
12959,8/31/18 14:19,88.272,67.603
12960,8/31/18 14:34,88.272,67.665
12961,8/31/18 14:49,88.272,67.603
12962,8/31/18 15:04,88.272,67.419
12963,8/31/18 15:19,88.272,67.94
12964,8/31/18 15:34,88.272,67.91
12965,8/31/18 15:49,88.227,67.384
12966,8/31/18 16:04,88.272,68.308
12967,8/31/18 16:19,88.272,68.491
12968,8/31/18 16:34,88.272,68.124
12969,8/31/18 16:49,88.272,67.91
12970,8/31/18 17:04,88.272,68.032
12971,8/31/18 17:19,88.272,67.573
12972,8/31/18 17:34,88.272,67.726
12973,8/31/18 17:49,88.272,68.155
12974,8/31/18 18:04,88.272,67.879
12975,8/31/18 18:19,88.272,68.185
12976,8/31/18 18:34,88.272,67.787
12977,8/31/18 18:49,88.272,67.542
12978,8/31/18 19:04,88.272,67.787
12979,8/31/18 19:19,88.272,67.849
12980,8/31/18 19:34,88.227,67.936
12981,8/31/18 19:49,88.272,67.634
12982,8/31/18 20:04,88.272,67.818
12983,8/31/18 20:19,88.272,67.94
12984,8/31/18 20:34,88.272,67.665
12985,8/31/18 20:49,88.272,67.45
12986,8/31/18 21:04,88.272,67.757
12987,8/31/18 21:19,88.272,68.002
12988,8/31/18 21:34,88.272,67.971
12989,8/31/18 21:49,88.272,67.634
