hRate,dTime,landscape,patch,gen,count,harvest
0,24,10,2,5,439.163822525597,0
0,24,10,3,5,368.548387096774,0
0,24,10,4,5,328.27903091061,0
0,24,10,5,5,69,0
0,24,10,6,5,12,0
0.25,24,9,1,5,308.111380145278,78
0.25,24,9,2,5,251.871440195281,63
0.25,24,9,3,5,219.884963023829,55
0.25,24,9,4,5,28,7
0.25,24,9,5,5,0,0
0.25,24,9,6,5,0,0
0.25,24,10,1,5,392.064180398959,99
0.25,24,10,2,5,344.268605645851,87
0.25,24,10,3,5,188.579499596449,48
0.25,24,10,4,5,16,4
0.25,24,10,5,5,0,0
0.25,24,10,6,5,0,0
0.5,24,9,1,5,247.430668841762,124
0.5,24,9,2,5,173.692810457516,87
0.5,24,9,3,5,98.4182098765432,50
0.5,24,9,4,5,6,3
0.5,24,9,5,5,4,2
0.5,24,9,6,5,0,0
0.5,24,10,1,5,282.687447346251,142
0.5,24,10,2,5,237.186742118027,111
0.5,24,10,3,5,96.9947735191638,49
0.5,24,10,4,5,4,2
0.5,24,10,5,5,0,0
0.5,24,10,6,5,0,0
0.75,24,9,1,5,26,20
0.75,24,9,2,5,14,11
0.75,24,9,3,5,0,0
0.75,24,9,4,5,0,0
0.75,24,9,5,5,0,0
0.75,24,9,6,5,0,0
0.75,24,10,1,5,20,15
0.75,24,10,2,5,2,2
0.75,24,10,3,5,0,0
0.75,24,10,4,5,0,0
0.75,24,10,5,5,0,0
0.75,24,10,6,5,0,0
0,1,1,1,6,334.234995773457,0
0,1,1,2,6,189.246401354784,0
0,1,1,3,6,0,0
0,1,1,4,6,0,0
0,1,1,5,6,0,0
0,1,1,6,6,0,0
0,1,2,1,6,281.489361702128,0
0,1,2,2,6,226.809338521401,0
0,1,2,3,6,10,0
0,1,2,4,6,1,0
0,1,2,5,6,0,0
0,1,2,6,6,0,0
0.25,1,1,1,6,308.088851634535,78
0.25,1,1,2,6,221.841155234657,56
0.25,1,1,3,6,1,1
0.25,1,1,4,6,0,0
0.25,1,1,5,6,0,0
0.25,1,1,6,6,0,0
0.25,1,2,1,6,283.90901432182,71
0.25,1,2,2,6,272.416737830914,69
0.25,1,2,3,6,10,3
0.25,1,2,4,6,0,0
0.25,1,2,5,6,0,0
0.25,1,2,6,6,0,0
0.5,1,1,1,6,167.467948717949,84
0.5,1,1,2,6,0,0
0.5,1,1,3,6,0,0
0.5,1,1,4,6,0,0
0.5,1,1,5,6,0,0
0.5,1,1,6,6,0,0
0.5,1,2,1,6,207.014809041309,104
0.5,1,2,2,6,150.904295403165,76
0.5,1,2,3,6,1,1
0.5,1,2,4,6,0,0
0.5,1,2,5,6,0,0
0.5,1,2,6,6,0,0
0.75,1,1,1,6,29,22
0.75,1,1,2,6,0,0
0.75,1,1,3,6,0,0
0.75,1,1,4,6,0,0
0.75,1,1,5,6,0,0
0.75,1,1,6,6,0,0
0.75,1,2,1,6,25,19
0.75,1,2,2,6,0,0
0.75,1,2,3,6,0,0
0.75,1,2,4,6,0,0
0.75,1,2,5,6,0,0
0.75,1,2,6,6,0,0
0,6,1,1,6,260.057708161583,0
0,6,1,2,6,288.438566552901,0
0,6,1,3,6,70,0
0,6,1,4,6,0,0
0,6,1,5,6,0,0
0,6,1,6,6,0,0
0,6,2,1,6,286.622073578595,0
0,6,2,2,6,292.487266553481,0
0,6,2,3,6,118.108326596605,0
0,6,2,4,6,0,0
0,6,2,5,6,0,0
0,6,2,6,6,0,0
0.25,6,1,1,6,304.434121621622,77
0.25,6,1,2,6,227.045826513912,57
0.25,6,1,3,6,111.961722488038,28
0.25,6,1,4,6,3,1
0.25,6,1,5,6,0,0
0.25,6,1,6,6,0,0
0.25,6,2,1,6,257.328990228013,65
0.25,6,2,2,6,239.657980456026,60
0.25,6,2,3,6,26,7
0.25,6,2,4,6,0,0
0.25,6,2,5,6,0,0
0.25,6,2,6,6,0,0
0.5,6,1,1,6,152.112103980504,77
0.5,6,1,2,6,29,15
0.5,6,1,3,6,0,0
0.5,6,1,4,6,0,0
0.5,6,1,5,6,0,0
0.5,6,1,6,6,0,0
0.5,6,2,1,6,218.10618066561,110
0.5,6,2,2,6,158.490566037736,80
0.5,6,2,3,6,6,3
0.5,6,2,4,6,0,0
0.5,6,2,5,6,0,0
0.5,6,2,6,6,0,0
0.75,6,1,1,6,0,0
0.75,6,1,2,6,0,0
0.75,6,1,3,6,0,0
0.75,6,1,4,6,0,0
0.75,6,1,5,6,0,0
0.75,6,1,6,6,0,0
0.75,6,2,1,6,0,0
0.75,6,2,2,6,0,0
0.75,6,2,3,6,0,0
0.75,6,2,4,6,0,0
0.75,6,2,5,6,0,0
0.75,6,2,6,6,0,0
0,24,1,1,6,351.280991735537,0
0,24,1,2,6,286.63967611336,0
0,24,1,3,6,244.711538461538,0
0,24,1,4,6,160.03937007874,0
0,24,1,5,6,138.620689655172,0
0,24,1,6,6,13,0
0,24,2,1,6,306.804979253112,0
0,24,2,2,6,328.675838349097,0
0,24,2,3,6,277.846027846028,0
0,24,2,4,6,186.032388663968,0
0,24,2,5,6,158.973288814691,0
0,24,2,6,6,29,0
0.25,24,1,1,6,367.889530090684,92
0.25,24,1,2,6,281.396357328708,71
0.25,24,1,3,6,186.488673139159,47
0.25,24,1,4,6,136.197511664075,35
0.25,24,1,5,6,34,9
0.25,24,1,6,6,7,2
0.25,24,2,1,6,335.745047372954,84
0.25,24,2,2,6,246.677604593929,62
0.25,24,2,3,6,166.996699669967,42
0.25,24,2,4,6,210.832659660469,53
0.25,24,2,5,6,40,10
0.25,24,2,6,6,5,2
0.5,24,1,1,6,141.784591194969,71
0.5,24,1,2,6,113.853503184713,57
0.5,24,1,3,6,107.947284345048,54
0.5,24,1,4,6,7,4
0.5,24,1,5,6,1,1
0.5,24,1,6,6,0,0
0.5,24,2,1,6,235.68281938326,118
0.5,24,2,2,6,143.266129032258,72
0.5,24,2,3,6,112.824675324675,57
0.5,24,2,4,6,52,26
0.5,24,2,5,6,0,0
0.5,24,2,6,6,0,0
0.75,24,1,1,6,19,15
0.75,24,1,2,6,0,0
0.75,24,1,3,6,0,0
0.75,24,1,4,6,0,0
0.75,24,1,5,6,0,0
0.75,24,1,6,6,0,0
0.75,24,2,1,6,35,27
0.75,24,2,2,6,23,18
0.75,24,2,3,6,0,0
0.75,24,2,4,6,0,0
0.75,24,2,5,6,0,0
0.75,24,2,6,6,0,0
0,1,3,1,6,333.011413520632,0
0,1,3,2,6,219.508326724822,0
0,1,3,3,6,13,0
0,1,3,4,6,0,0
0,1,3,5,6,0,0
0,1,3,6,6,0,0
0,1,4,1,6,296.785437645236,0
0,1,4,2,6,321.381306865178,0
0,1,4,3,6,55,0
0,1,4,4,6,2,0
0,1,4,5,6,0,0
0,1,4,6,6,0,0
0.25,1,3,1,6,274.762282091918,69
0.25,1,3,2,6,174.015151515152,44
0.25,1,3,3,6,2,1
0.25,1,3,4,6,0,0
0.25,1,3,5,6,0,0
0.25,1,3,6,6,0,0
0.25,1,4,1,6,323.4335839599,81
0.25,1,4,2,6,98.0578512396694,25
0.25,1,4,3,6,0,0
0.25,1,4,4,6,1,0
0.25,1,4,5,6,0,0
0.25,1,4,6,6,0,0
0.5,1,3,1,6,256.950122649223,129
0.5,1,3,2,6,116.481334392375,59
0.5,1,3,3,6,0,0
0.5,1,3,4,6,0,0
0.5,1,3,5,6,0,0
0.5,1,3,6,6,0,0
0.5,1,4,1,6,237.075393537697,119
0.5,1,4,2,6,7,4
0.5,1,4,3,6,0,0
0.5,1,4,4,6,0,0
0.5,1,4,5,6,0,0
0.5,1,4,6,6,0,0
0.75,1,3,1,6,124.007633587786,94
0.75,1,3,2,6,11,8
0.75,1,3,3,6,0,0
0.75,1,3,4,6,0,0
0.75,1,3,5,6,1,1
0.75,1,3,6,6,0,0
0.75,1,4,1,6,49,37
0.75,1,4,2,6,0,0
0.75,1,4,3,6,0,0
0.75,1,4,4,6,0,0
0.75,1,4,5,6,0,0
0.75,1,4,6,6,0,0
0,6,3,1,6,421.214713430282,0
0,6,3,2,6,345.637296834902,0
0,6,3,3,6,307.401448109413,0
0,6,3,4,6,65,0
0,6,3,5,6,7,0
0,6,3,6,6,0,0
0,6,4,1,6,372.111553784861,0
0,6,4,2,6,168.964003511852,0
0,6,4,3,6,192.014162077105,0
0,6,4,4,6,35,0
0,6,4,5,6,1,0
0,6,4,6,6,0,0
0.25,6,3,1,6,360.910582444627,91
0.25,6,3,2,6,235.553772070626,59
0.25,6,3,3,6,143.571428571429,36
0.25,6,3,4,6,16,4
0.25,6,3,5,6,0,0
0.25,6,3,6,6,0,0
0.25,6,4,1,6,294.942434210526,74
0.25,6,4,2,6,199.306090979183,50
0.25,6,4,3,6,56,14
0.25,6,4,4,6,0,0
0.25,6,4,5,6,0,0
0.25,6,4,6,6,0,0
0.5,6,3,1,6,199.158653846154,100
0.5,6,3,2,6,107.03732503888,54
0.5,6,3,3,6,11,6
0.5,6,3,4,6,0,0
0.5,6,3,5,6,0,0
0.5,6,3,6,6,0,0
0.5,6,4,1,6,186.311941510967,94
0.5,6,4,2,6,81.0071371927042,41
0.5,6,4,3,6,22,11
0.5,6,4,4,6,0,0
0.5,6,4,5,6,0,0
0.5,6,4,6,6,0,0
0.75,6,3,1,6,97.7116704805492,74
0.75,6,3,2,6,5,4
0.75,6,3,3,6,0,0
0.75,6,3,4,6,0,0
0.75,6,3,5,6,0,0
0.75,6,3,6,6,0,0
0.75,6,4,1,6,21,16
0.75,6,4,2,6,1,1
0.75,6,4,3,6,0,0
0.75,6,4,4,6,1,1
0.75,6,4,5,6,0,0
0.75,6,4,6,6,0,0
0,24,3,1,6,490.961857379768,0
0,24,3,2,6,378.142329020333,0
0,24,3,3,6,332.72884283247,0
0,24,3,4,6,284.740802675585,0
0,24,3,5,6,207.294213528932,0
0,24,3,6,6,64,0
0,24,4,1,6,298.76,0
0,24,4,2,6,324.40132122213,0
0,24,4,3,6,265.478056426332,0
0,24,4,4,6,226.76,0
0,24,4,5,6,136.302395209581,0
0,24,4,6,6,43,0
0.25,24,3,1,6,277.902321857486,70
0.25,24,3,2,6,241.692913385827,61
0.25,24,3,3,6,231.849912739965,58
0.25,24,3,4,6,128.965785381026,33
0.25,24,3,5,6,119.669421487603,30
0.25,24,3,6,6,18,5
0.25,24,4,1,6,240.690208667737,61
0.25,24,4,2,6,279.918699186992,70
0.25,24,4,3,6,206.570512820513,52
0.25,24,4,4,6,124.261771747805,32
0.25,24,4,5,6,59,15
0.25,24,4,6,6,0,0
0.5,24,3,1,6,185.247933884298,93
0.5,24,3,2,6,155.190174326466,78
0.5,24,3,3,6,107.204385277995,54
0.5,24,3,4,6,72,36
0.5,24,3,5,6,16,8
0.5,24,3,6,6,0,0
0.5,24,4,1,6,184.68253968254,93
0.5,24,4,2,6,146.743447180302,74
0.5,24,4,3,6,111.897106109325,56
0.5,24,4,4,6,31,16
0.5,24,4,5,6,9,5
0.5,24,4,6,6,0,0
0.75,24,3,1,6,36,27
0.75,24,3,2,6,40,30
0.75,24,3,3,6,1,1
0.75,24,3,4,6,0,0
0.75,24,3,5,6,0,0
0.75,24,3,6,6,0,0
0.75,24,4,1,6,35,27
0.75,24,4,2,6,34,26
0.75,24,4,3,6,1,1
0.75,24,4,4,6,0,0
0.75,24,4,5,6,0,0
0.75,24,4,6,6,0,0
0,1,5,1,6,333.598326359833,0
0,1,5,2,6,74,0
0,1,5,3,6,0,0
0,1,5,4,6,0,0
0,1,5,5,6,0,0
0,1,5,6,6,1,0
0,1,6,1,6,293.030050083472,0
0,1,6,2,6,276.430976430976,0
0,1,6,3,6,1,0
0,1,6,4,6,0,0
0,1,6,5,6,0,0
0,1,6,6,6,0,0
0.25,1,5,1,6,261.724723874257,66
0.25,1,5,2,6,23,6
0.25,1,5,3,6,0,0
0.25,1,5,4,6,0,0
0.25,1,5,5,6,0,0
0.25,1,5,6,6,0,0
0.25,1,6,1,6,239.352574102964,60
0.25,1,6,2,6,3,1
0.25,1,6,3,6,0,0
0.25,1,6,4,6,0,0
0.25,1,6,5,6,1,0
0.25,1,6,6,6,0,0
0.5,1,5,1,6,195.114942528736,98
0.5,1,5,2,6,21,11
0.5,1,5,3,6,0,0
0.5,1,5,4,6,0,0
0.5,1,5,5,6,0,0
0.5,1,5,6,6,0,0
0.5,1,6,1,6,209.985096870343,105
0.5,1,6,2,6,128.738317757009,65
0.5,1,6,3,6,1,1
0.5,1,6,4,6,0,0
0.5,1,6,5,6,0,0
0.5,1,6,6,6,0,0
0.75,1,5,1,6,17,13
0.75,1,5,2,6,0,0
0.75,1,5,3,6,0,0
0.75,1,5,4,6,0,0
0.75,1,5,5,6,0,0
0.75,1,5,6,6,0,0
0.75,1,6,1,6,22,17
0.75,1,6,2,6,3,2
0.75,1,6,3,6,0,0
0.75,1,6,4,6,0,0
0.75,1,6,5,6,1,1
0.75,1,6,6,6,0,0
0,6,5,1,6,266.611842105263,0
0,6,5,2,6,324.050086355786,0
0,6,5,3,6,257.769097222222,0
0,6,5,4,6,208.190709046455,0
0,6,5,5,6,86.7298578199052,0
0,6,5,6,6,0,0
0,6,6,1,6,298.277276456112,0
0,6,6,2,6,290.701468189233,0
0,6,6,3,6,137.059294871795,0
0,6,6,4,6,18,0
0,6,6,5,6,0,0
0,6,6,6,6,0,0
0.25,6,5,1,6,218.825910931174,55
0.25,6,5,2,6,216.666666666667,55
0.25,6,5,3,6,32,8
0.25,6,5,4,6,0,0
0.25,6,5,5,6,0,0
0.25,6,5,6,6,0,0
0.25,6,6,1,6,263.400809716599,66
0.25,6,6,2,6,130.478395061728,33
0.25,6,6,3,6,4,1
0.25,6,6,4,6,1,0
0.25,6,6,5,6,0,0
0.25,6,6,6,6,0,0
0.5,6,5,1,6,233.252032520325,117
0.5,6,5,2,6,126.319875776398,64
0.5,6,5,3,6,13,7
0.5,6,5,4,6,0,0
0.5,6,5,5,6,0,0
0.5,6,5,6,6,5,3
0.5,6,6,1,6,171.456538762725,86
0.5,6,6,2,6,169.291014014839,85
0.5,6,6,3,6,135.247836349331,68
0.5,6,6,4,6,5,3
0.5,6,6,5,6,0,0
0.5,6,6,6,6,0,0
0.75,6,5,1,6,28,21
0.75,6,5,2,6,0,0
0.75,6,5,3,6,0,0
0.75,6,5,4,6,0,0
0.75,6,5,5,6,0,0
0.75,6,5,6,6,0,0
0.75,6,6,1,6,29,22
0.75,6,6,2,6,14,1
0.75,6,6,3,6,0,0
0.75,6,6,4,6,1,1
0.75,6,6,5,6,0,0
0.75,6,6,6,6,0,0
0,24,5,1,6,324.63829787234,0
0,24,5,2,6,251.390024529845,0
0,24,5,3,6,234.539473684211,0
0,24,5,4,6,176.900826446281,0
0,24,5,5,6,150.161030595813,0
0,24,5,6,6,41,0
0,24,6,1,6,289.828431372549,0
0,24,6,2,6,290.386230058774,0
0,24,6,3,6,234.232365145228,0
0,24,6,4,6,255.506993006993,0
0,24,6,5,6,154.071246819338,0
0,24,6,6,6,54,0
0.25,24,5,1,6,262.209302325581,66
0.25,24,5,2,6,249.668874172185,63
0.25,24,5,3,6,194.971842316975,49
0.25,24,5,4,6,168.205128205128,43
0.25,24,5,5,6,37,9
0.25,24,5,6,6,2,1
0.25,24,6,1,6,250.692041522491,63
0.25,24,6,2,6,195.299837925446,49
0.25,24,6,3,6,99.7163695299838,25
0.25,24,6,4,6,91.1764705882353,23
0.25,24,6,5,6,0,0
0.25,24,6,6,6,0,0
0.5,24,5,1,6,181.324278438031,91
0.5,24,5,2,6,136.884584342211,69
0.5,24,5,3,6,122.270916334661,62
0.5,24,5,4,6,35,18
0.5,24,5,5,6,2,1
0.5,24,5,6,6,0,0
0.5,24,6,1,6,139.814814814815,70
0.5,24,6,2,6,69,35
0.5,24,6,3,6,75,38
0.5,24,6,4,6,3,2
0.5,24,6,5,6,0,0
0.5,24,6,6,6,0,0
0.75,24,5,1,6,17,13
0.75,24,5,2,6,45,34
0.75,24,5,3,6,18,14
0.75,24,5,4,6,1,1
0.75,24,5,5,6,0,0
0.75,24,5,6,6,0,0
0.75,24,6,1,6,40,30
0.75,24,6,2,6,5,4
0.75,24,6,3,6,0,0
0.75,24,6,4,6,0,0
0.75,24,6,5,6,0,0
0.75,24,6,6,6,0,0
0,1,7,1,6,NA,0
0,1,7,2,6,NA,0
0,1,7,3,6,NA,0
0,1,7,4,6,NA,0
0,1,7,5,6,NA,0
0,1,7,6,6,NA,0
0,1,8,1,6,NA,0
0,1,8,2,6,NA,0
0,1,8,3,6,NA,0
0,1,8,4,6,NA,0
0,1,8,5,6,NA,0
0,1,8,6,6,NA,0
0.25,1,7,1,6,NA,45
0.25,1,7,2,6,NA,33
0.25,1,7,3,6,NA,4
0.25,1,7,4,6,NA,0
0.25,1,7,5,6,NA,1
0.25,1,7,6,6,NA,1
0.25,1,8,1,6,NA,11
0.25,1,8,2,6,NA,31
0.25,1,8,3,6,NA,0
0.25,1,8,4,6,NA,0
0.25,1,8,5,6,NA,0
0.25,1,8,6,6,NA,0
0.5,1,7,1,6,NA,18
0.5,1,7,2,6,NA,0
0.5,1,7,3,6,NA,0
0.5,1,7,4,6,NA,0
0.5,1,7,5,6,NA,0
0.5,1,7,6,6,NA,0
0.5,1,8,1,6,NA,50
0.5,1,8,2,6,NA,33
0.5,1,8,3,6,NA,38
0.5,1,8,4,6,NA,1
0.5,1,8,5,6,NA,0
0.5,1,8,6,6,NA,0
0.75,1,7,1,6,NA,1
0.75,1,7,2,6,NA,0
0.75,1,7,3,6,NA,0
0.75,1,7,4,6,NA,0
0.75,1,7,5,6,NA,0
0.75,1,7,6,6,NA,0
0.75,1,8,1,6,NA,10
0.75,1,8,2,6,NA,0
0.75,1,8,3,6,NA,0
0.75,1,8,4,6,NA,0
0.75,1,8,5,6,NA,0
0.75,1,8,6,6,NA,0
0,6,7,1,6,NA,0
0,6,7,2,6,NA,0
0,6,7,3,6,NA,0
0,6,7,4,6,NA,0
0,6,7,5,6,NA,0
0,6,7,6,6,NA,0
0,6,8,1,6,NA,0
0,6,8,2,6,NA,0
0,6,8,3,6,NA,0
0,6,8,4,6,NA,0
0,6,8,5,6,NA,0
0,6,8,6,6,NA,0
0.25,6,7,1,6,NA,31
0.25,6,7,2,6,NA,34
0.25,6,7,3,6,NA,34
0.25,6,7,4,6,NA,2
0.25,6,7,5,6,NA,1
0.25,6,7,6,6,NA,0
0.25,6,8,1,6,NA,67
0.25,6,8,2,6,NA,33
0.25,6,8,3,6,NA,10
0.25,6,8,4,6,NA,0
0.25,6,8,5,6,NA,0
0.25,6,8,6,6,NA,0
0.5,6,7,1,6,NA,24
0.5,6,7,2,6,NA,26
0.5,6,7,3,6,NA,3
0.5,6,7,4,6,NA,0
0.5,6,7,5,6,NA,0
0.5,6,7,6,6,NA,0
0.5,6,8,1,6,NA,14
0.5,6,8,2,6,NA,30
0.5,6,8,3,6,NA,0
0.5,6,8,4,6,NA,0
0.5,6,8,5,6,NA,0
0.5,6,8,6,6,NA,0
0.75,6,7,1,6,NA,31
0.75,6,7,2,6,NA,1
0.75,6,7,3,6,NA,0
0.75,6,7,4,6,NA,0
0.75,6,7,5,6,NA,0
0.75,6,7,6,6,NA,0
0.75,6,8,1,6,NA,9
0.75,6,8,2,6,NA,5
0.75,6,8,3,6,NA,0
0.75,6,8,4,6,NA,0
0.75,6,8,5,6,NA,0
0.75,6,8,6,6,NA,0
0,24,7,1,6,NA,0
0,24,7,2,6,NA,0
0,24,7,3,6,NA,0
0,24,7,4,6,NA,0
0,24,7,5,6,NA,0
0,24,7,6,6,NA,0
0,24,8,1,6,NA,0
0,24,8,2,6,NA,0
0,24,8,3,6,NA,0
0,24,8,4,6,NA,0
0,24,8,5,6,NA,0
0,24,8,6,6,NA,0
0.25,24,7,1,6,NA,39
0.25,24,7,2,6,NA,33
0.25,24,7,3,6,NA,18
0.25,24,7,4,6,NA,3
0.25,24,7,5,6,NA,0
0.25,24,7,6,6,NA,0
0.25,24,8,1,6,NA,40
0.25,24,8,2,6,NA,40
0.25,24,8,3,6,NA,23
0.25,24,8,4,6,NA,12
0.25,24,8,5,6,NA,1
0.25,24,8,6,6,NA,0
0.5,24,7,1,6,NA,23
0.5,24,7,2,6,NA,2
0.5,24,7,3,6,NA,7
0.5,24,7,4,6,NA,0
0.5,24,7,5,6,NA,0
0.5,24,7,6,6,NA,0
0.5,24,8,1,6,NA,16
0.5,24,8,2,6,NA,7
0.5,24,8,3,6,NA,16
0.5,24,8,4,6,NA,0
0.5,24,8,5,6,NA,1
0.5,24,8,6,6,NA,0
0.75,24,7,1,6,NA,38
0.75,24,7,2,6,NA,14
0.75,24,7,3,6,NA,15
0.75,24,7,4,6,NA,0
0.75,24,7,5,6,NA,0
0.75,24,7,6,6,NA,0
0.75,24,8,1,6,NA,0
0.75,24,8,2,6,NA,18
0.75,24,8,3,6,NA,0
0.75,24,8,4,6,NA,0
0.75,24,8,5,6,NA,0
0.75,24,8,6,6,NA,0
0,1,9,1,6,272.310756972112,0
0,1,9,2,6,300.474956822107,0
0,1,9,3,6,5,0
0,1,9,4,6,1,0
0,1,9,5,6,0,0
0,1,9,6,6,0,0
0,1,10,1,6,278.172999191593,0
0,1,10,2,6,236.209677419355,0
0,1,10,3,6,2,0
0,1,10,4,6,0,0
0,1,10,5,6,0,0
0,1,10,6,6,0,0
0.25,1,9,1,6,217.191283292978,55
0.25,1,9,2,6,30,8
0.25,1,9,3,6,0,0
0.25,1,9,4,6,0,0
0.25,1,9,5,6,0,0
0.25,1,9,6,6,0,0
0.25,1,10,1,6,246.579804560261,62
0.25,1,10,2,6,9,3
0.25,1,10,3,6,0,0
0.25,1,10,4,6,7,2
0.25,1,10,5,6,0,0
0.25,1,10,6,6,0,0
0.5,1,9,1,6,150.395569620253,76
0.5,1,9,2,6,13,7
0.5,1,9,3,6,2,1
0.5,1,9,4,6,0,0
0.5,1,9,5,6,0,0
0.5,1,9,6,6,0,0
0.5,1,10,1,6,199.051383399209,100
0.5,1,10,2,6,1,1
0.5,1,10,3,6,0,0
0.5,1,10,4,6,0,0
0.5,1,10,5,6,0,0
0.5,1,10,6,6,0,0
0.75,1,9,1,6,28,21
0.75,1,9,2,6,0,0
0.75,1,9,3,6,0,0
0.75,1,9,4,6,0,0
0.75,1,9,5,6,0,0
0.75,1,9,6,6,0,0
0.75,1,10,1,6,13,10
0.75,1,10,2,6,0,0
0.75,1,10,3,6,0,0
0.75,1,10,4,6,0,0
0.75,1,10,5,6,0,0
0.75,1,10,6,6,0,0
0,6,9,1,6,256.076672104405,0
0,6,9,2,6,326.790227464195,0
0,6,9,3,6,169.2037470726,0
0,6,9,4,6,48,0
0,6,9,5,6,2,0
0,6,9,6,6,0,0
0,6,10,1,6,269.84,0
0,6,10,2,6,300.246305418719,0
0,6,10,3,6,255.921052631579,0
0,6,10,4,6,135.598455598456,0
0,6,10,5,6,25,0
0,6,10,6,6,0,0
0.25,6,9,1,6,225.93023255814,57
0.25,6,9,2,6,113.263727764888,29
0.25,6,9,3,6,10,3
0.25,6,9,4,6,0,0
0.25,6,9,5,6,1,1
0.25,6,9,6,6,0,0
0.25,6,10,1,6,198.123534010946,50
0.25,6,10,2,6,111.372549019608,28
0.25,6,10,3,6,5,2
0.25,6,10,4,6,0,0
0.25,6,10,5,6,0,0
0.25,6,10,6,6,0,0
0.5,6,9,1,6,211.919504643963,106
0.5,6,9,2,6,150.413223140496,76
0.5,6,9,3,6,63,32
0.5,6,9,4,6,1,1
0.5,6,9,5,6,0,0
0.5,6,9,6,6,0,0
0.5,6,10,1,6,164.685792349727,83
0.5,6,10,2,6,175.624421831637,88
0.5,6,10,3,6,69,35
0.5,6,10,4,6,3,2
0.5,6,10,5,6,0,0
0.5,6,10,6,6,0,0
0.75,6,9,1,6,47,36
0.75,6,9,2,6,3,3
0.75,6,9,3,6,0,0
0.75,6,9,4,6,0,0
0.75,6,9,5,6,0,0
0.75,6,9,6,6,0,0
0.75,6,10,1,6,39,30
0.75,6,10,2,6,5,4
0.75,6,10,3,6,0,0
0.75,6,10,4,6,0,0
0.75,6,10,5,6,0,0
0.75,6,10,6,6,0,0
0,24,9,1,6,274.087893864013,0
0,24,9,2,6,280.180921052632,0
0,24,9,3,6,267.068965517241,0
0,24,9,4,6,227.216174183515,0
0,24,9,5,6,96.3149728471683,0
0,24,9,6,6,38,0
0,24,10,1,6,328.322528363047,0
0,24,10,2,6,296.682653876898,0
0,24,10,3,6,301.717408274785,0
0,24,10,4,6,238.393543428132,0
0,24,10,5,6,117.631774313289,0
0,24,10,6,6,34,0
0.25,24,9,1,6,222.858225928734,56
0.25,24,9,2,6,217.216981132075,55
0.25,24,9,3,6,189.24512987013,48
0.25,24,9,4,6,82.34375,21
0.25,24,9,5,6,6,2
0.25,24,9,6,6,1,1
0.25,24,10,1,6,261.151662611517,66
0.25,24,10,2,6,145.660828025478,37
0.25,24,10,3,6,148.513302034429,38
0.25,24,10,4,6,50,13
0.25,24,10,5,6,0,0
0.25,24,10,6,6,0,0
0.5,24,9,1,6,198.848684210526,100
0.5,24,9,2,6,149.408517350158,75
0.5,24,9,3,6,122.261623325453,62
0.5,24,9,4,6,20,10
0.5,24,9,5,6,0,0
0.5,24,9,6,6,0,0
0.5,24,10,1,6,173.477564102564,87
0.5,24,10,2,6,172.760290556901,87
0.5,24,10,3,6,62,31
0.5,24,10,4,6,37,19
0.5,24,10,5,6,0,0
0.5,24,10,6,6,0,0
0.75,24,9,1,6,25,19
0.75,24,9,2,6,8,6
0.75,24,9,3,6,0,0
0.75,24,9,4,6,0,0
0.75,24,9,5,6,0,0
0.75,24,9,6,6,0,0
0.75,24,10,1,6,21,16
0.75,24,10,2,6,1,1
0.75,24,10,3,6,0,0
0.75,24,10,4,6,0,0
0.75,24,10,5,6,0,0
0.75,24,10,6,6,0,0
