time_point,date_time,temp_F,RH
11724,9/30/18 13:18,88.639,51.807
11725,9/30/18 13:33,88.686,51.875
11726,9/30/18 13:48,88.686,52.101
11727,9/30/18 14:03,88.639,51.839
11728,9/30/18 14:18,88.686,51.972
11729,9/30/18 14:33,88.639,52.194
11730,9/30/18 14:48,88.686,52.423
11731,9/30/18 15:03,88.686,52.036
11732,9/30/18 15:18,88.686,52.294
11733,9/30/18 15:33,88.686,52.649
11734,9/30/18 15:48,88.686,52.197
11735,9/30/18 16:03,88.686,52.842
11736,9/30/18 16:18,88.686,52.809
11737,9/30/18 16:33,88.686,52.713
11738,9/30/18 16:48,88.686,52.584
11739,9/30/18 17:03,88.686,52.23
11740,9/30/18 17:18,88.686,52.004
11741,9/30/18 17:33,88.686,52.294
11742,9/30/18 17:48,88.686,52.036
11743,9/30/18 18:03,88.686,52.552
11744,9/30/18 18:18,88.686,52.552
11745,9/30/18 18:33,88.686,52.262
11746,9/30/18 18:48,88.686,52.584
11747,9/30/18 19:03,88.639,53.031
11748,9/30/18 19:18,88.686,52.649
11749,9/30/18 19:33,88.639,52.967
11750,9/30/18 19:48,88.639,52.774
11751,9/30/18 20:03,88.639,52.581
11752,9/30/18 20:18,88.639,52.581
11753,9/30/18 20:33,88.639,52.677
11754,9/30/18 20:48,88.686,52.423
11755,9/30/18 21:03,88.686,52.423
11756,9/30/18 21:18,88.686,53.003
11757,9/30/18 21:33,88.686,52.874
11758,9/30/18 21:48,88.639,53.031
11759,9/30/18 22:03,88.639,52.903
11760,9/30/18 22:18,88.686,53.195
11761,9/30/18 22:33,88.686,53.388
11762,9/30/18 22:48,88.686,53.356
11763,9/30/18 23:03,88.639,53.031
11764,9/30/18 23:18,88.639,52.87
11765,9/30/18 23:33,88.686,53.452
11766,9/30/18 23:48,88.686,53.388
11767,10/1/18 0:03,88.686,53.581
11768,10/1/18 0:18,88.686,53.998
11769,10/1/18 0:33,88.686,54.222
11770,10/1/18 0:48,88.686,54.126
11771,10/1/18 1:03,88.686,53.998
11772,10/1/18 1:18,88.639,54.123
11773,10/1/18 1:33,88.686,54.062
11774,10/1/18 1:48,88.639,53.898
11775,10/1/18 2:03,88.686,53.613
11776,10/1/18 2:18,88.639,53.866
11777,10/1/18 2:33,88.639,53.802
11778,10/1/18 2:48,88.639,53.93
11779,10/1/18 3:03,88.639,54.315
11780,10/1/18 3:18,88.639,54.091
11781,10/1/18 3:33,88.686,54.383
11782,10/1/18 3:48,88.639,54.123
11783,10/1/18 4:03,88.639,53.962
11784,10/1/18 4:18,88.639,54.283
11785,10/1/18 4:33,88.639,54.219
11786,10/1/18 4:48,88.639,54.571
11787,10/1/18 5:03,88.639,54.635
11788,10/1/18 5:18,88.639,54.539
11789,10/1/18 5:33,88.639,54.315
11790,10/1/18 5:48,88.639,54.443
11791,10/1/18 6:03,88.639,54.251
11792,10/1/18 6:18,88.639,54.347
11793,10/1/18 6:33,88.639,54.091
11794,10/1/18 6:48,88.639,54.091
11795,10/1/18 7:03,88.639,53.77
11796,10/1/18 7:18,88.639,53.738
11797,10/1/18 7:33,88.639,54.187
11798,10/1/18 7:48,88.639,54.251
11799,10/1/18 8:03,88.639,54.219
11800,10/1/18 8:18,88.639,54.187
11801,10/1/18 8:33,88.639,54.635
11802,10/1/18 8:48,88.639,54.603
11803,10/1/18 9:03,88.639,54.507
11804,10/1/18 9:18,88.639,54.347
11805,10/1/18 9:33,88.639,54.123
11806,10/1/18 9:48,88.639,54.123
11807,10/1/18 10:03,88.639,54.219
11808,10/1/18 10:18,88.639,54.187
11809,10/1/18 10:33,88.639,54.571
11810,10/1/18 10:48,88.639,54.539
11811,10/1/18 11:03,88.639,54.411
11812,10/1/18 11:18,88.639,54.155
11813,10/1/18 11:33,88.686,54.799
11814,10/1/18 11:48,88.731,54.546
11815,10/1/18 12:03,88.777,54.774
11816,10/1/18 12:18,86.086,42.453
11817,10/1/18 12:33,88.09,46.073
11818,10/1/18 12:48,88.455,44.749
11819,10/1/18 13:03,88.594,44.23
11820,10/1/18 13:18,88.686,43.641
11821,10/1/18 13:33,88.686,44.103
11822,10/1/18 13:48,88.731,43.379
11823,10/1/18 14:03,88.731,43.048
11824,10/1/18 14:18,88.731,43.18
11825,10/1/18 14:33,88.777,43.613
11826,10/1/18 14:48,88.777,44.109
11827,10/1/18 15:03,88.777,44.506
11828,10/1/18 15:18,88.777,45.494
11829,10/1/18 15:33,88.777,46.217
11830,10/1/18 15:48,88.777,47.168
11831,10/1/18 16:03,88.777,48.149
11832,10/1/18 16:18,88.731,49.286
11833,10/1/18 16:33,88.731,50.455
11834,10/1/18 16:48,88.731,50.325
11835,10/1/18 17:03,88.686,50.355
11836,10/1/18 17:18,88.639,50.351
11837,10/1/18 17:33,88.639,49.929
11838,10/1/18 17:48,88.594,49.731
11839,10/1/18 18:03,88.594,49.764
11840,10/1/18 18:18,87.222,36.949
11841,10/1/18 18:33,88.227,40.157
11842,10/1/18 18:48,88.455,39.1
11843,10/1/18 19:03,88.547,38.702
11844,10/1/18 19:18,88.547,38.501
11845,10/1/18 19:33,88.547,38.4
11846,10/1/18 19:48,88.547,38.837
11847,10/1/18 20:03,88.502,39.571
11848,10/1/18 20:18,88.547,40.175
11849,10/1/18 20:33,88.502,41.972
11850,10/1/18 20:48,88.547,44.161
11851,10/1/18 21:03,88.594,46.959
11852,10/1/18 21:18,88.547,48.426
11853,10/1/18 21:33,88.547,49.793
11854,10/1/18 21:48,88.547,50.118
11855,10/1/18 22:03,88.547,50.83
11856,10/1/18 22:18,88.594,50.899
11857,10/1/18 22:33,88.594,50.963
11858,10/1/18 22:48,88.547,50.766
11859,10/1/18 23:03,88.547,51.057
11860,10/1/18 23:18,88.547,50.96
11861,10/1/18 23:33,88.547,50.992
11862,10/1/18 23:48,88.547,51.219
11863,10/2/18 0:03,88.594,51.416
11864,10/2/18 0:18,88.547,51.025
11865,10/2/18 0:33,88.502,50.827
11866,10/2/18 0:48,88.547,50.863
11867,10/2/18 1:03,88.502,50.73
11868,10/2/18 1:18,88.547,51.154
11869,10/2/18 1:33,88.547,51.413
11870,10/2/18 1:48,88.547,51.251
11871,10/2/18 2:03,88.502,51.409
11872,10/2/18 2:18,88.502,51.797
11873,10/2/18 2:33,88.502,51.215
11874,10/2/18 2:48,88.502,50.924
11875,10/2/18 3:03,88.502,51.183
11876,10/2/18 3:18,88.547,51.671
11877,10/2/18 3:33,88.502,51.118
11878,10/2/18 3:48,88.502,51.603
11879,10/2/18 4:03,88.502,51.668
11880,10/2/18 4:18,88.547,51.8
11881,10/2/18 4:33,88.547,51.574
11882,10/2/18 4:48,88.502,51.312
11883,10/2/18 5:03,88.502,51.603
11884,10/2/18 5:18,88.502,51.345
11885,10/2/18 5:33,88.502,51.571
11886,10/2/18 5:48,88.502,52.055
11887,10/2/18 6:03,88.502,51.926
11888,10/2/18 6:18,88.502,51.571
11889,10/2/18 6:33,88.547,51.219
11890,10/2/18 6:48,88.502,51.442
11891,10/2/18 7:03,88.547,51.929
11892,10/2/18 7:18,88.502,51.732
11893,10/2/18 7:33,88.502,51.861
11894,10/2/18 7:48,88.547,52.509
11895,10/2/18 8:03,88.502,52.441
11896,10/2/18 8:18,88.547,52.799
11897,10/2/18 8:33,88.594,52.642
11898,10/2/18 8:48,88.547,52.348
11899,10/2/18 9:03,88.547,52.381
11900,10/2/18 9:18,88.547,52.67
11901,10/2/18 9:33,88.547,53.281
11902,10/2/18 9:48,88.547,52.896
11903,10/2/18 10:03,88.547,53.41
11904,10/2/18 10:18,88.547,53.506
11905,10/2/18 10:33,88.547,54.212
11906,10/2/18 10:48,88.547,54.628
11907,10/2/18 11:03,88.594,54.695
11908,10/2/18 11:18,88.594,54.951
11909,10/2/18 11:33,88.686,55.214
11910,10/2/18 11:48,88.686,55.533
11911,10/2/18 12:03,86.585,54.059
11912,10/2/18 12:18,88.135,52.188
11913,10/2/18 12:33,88.547,50.766
11914,10/2/18 12:48,88.686,49.868
11915,10/2/18 13:03,88.686,49.413
11916,10/2/18 13:18,88.731,49.286
11917,10/2/18 13:33,88.731,48.83
11918,10/2/18 13:48,88.731,49.026
11919,10/2/18 14:03,88.731,49.286
11920,10/2/18 14:18,88.41,46.914
11921,10/2/18 14:33,88.547,47.545
11922,10/2/18 14:48,88.227,44.635
11923,10/2/18 15:03,88.135,44.167
11924,10/2/18 15:18,88.41,45.141
11925,10/2/18 15:33,88.09,43.206
11926,10/2/18 15:48,88.455,44.089
11927,10/2/18 16:03,88.502,43.861
11928,10/2/18 16:18,88.547,44.326
11929,10/2/18 16:33,88.547,45.282
11930,10/2/18 16:48,88.502,45.838
11931,10/2/18 17:03,88.502,46.658
11932,10/2/18 17:18,88.455,47.31
11933,10/2/18 17:33,88.455,48.616
11934,10/2/18 17:48,88.502,51.086
11935,10/2/18 18:03,88.455,52.599
11936,10/2/18 18:18,88.502,53.278
11937,10/2/18 18:33,88.455,53.724
11938,10/2/18 18:48,88.455,53.788
11939,10/2/18 19:03,88.455,54.172
11940,10/2/18 19:18,88.455,53.21
11941,10/2/18 19:33,88.455,53.66
11942,10/2/18 19:48,88.455,53.563
11943,10/2/18 20:03,88.41,53.784
11944,10/2/18 20:18,88.455,53.467
11945,10/2/18 20:33,88.41,54.041
11946,10/2/18 20:48,88.455,54.044
11947,10/2/18 21:03,88.41,54.169
11948,10/2/18 21:18,88.41,53.816
11949,10/2/18 21:33,88.41,53.72
11950,10/2/18 21:48,88.41,54.201
11951,10/2/18 22:03,88.41,54.361
11952,10/2/18 22:18,88.41,54.393
11953,10/2/18 22:33,88.41,54.233
11954,10/2/18 22:48,88.41,54.297
11955,10/2/18 23:03,88.41,54.169
11956,10/2/18 23:18,88.455,53.948
11957,10/2/18 23:33,88.41,53.656
11958,10/2/18 23:48,88.41,54.457
11959,10/3/18 0:03,88.41,54.297
11960,10/3/18 0:18,88.455,55.068
11961,10/3/18 0:33,88.41,55.033
11962,10/3/18 0:48,88.41,54.553
11963,10/3/18 1:03,88.41,54.745
11964,10/3/18 1:18,88.455,54.653
11965,10/3/18 1:33,88.41,54.361
11966,10/3/18 1:48,88.41,54.329
11967,10/3/18 2:03,88.41,54.873
11968,10/3/18 2:18,88.41,54.489
11969,10/3/18 2:33,88.41,54.329
11970,10/3/18 2:48,88.41,54.521
11971,10/3/18 3:03,88.41,54.361
11972,10/3/18 3:18,88.41,54.233
11973,10/3/18 3:33,88.363,54.197
11974,10/3/18 3:48,88.363,54.485
11975,10/3/18 4:03,88.41,54.297
11976,10/3/18 4:18,88.41,53.945
11977,10/3/18 4:33,88.41,54.489
11978,10/3/18 4:48,88.41,53.913
11979,10/3/18 5:03,88.41,54.745
11980,10/3/18 5:18,88.41,54.297
11981,10/3/18 5:33,88.41,54.649
11982,10/3/18 5:48,88.41,54.425
11983,10/3/18 6:03,88.41,54.105
11984,10/3/18 6:18,88.363,54.965
11985,10/3/18 6:33,88.363,54.229
11986,10/3/18 6:48,88.41,54.105
11987,10/3/18 7:03,88.41,54.297
11988,10/3/18 7:18,88.41,54.521
11989,10/3/18 7:33,88.41,54.105
11990,10/3/18 7:48,88.41,54.297
11991,10/3/18 8:03,88.41,54.265
11992,10/3/18 8:18,88.41,54.489
11993,10/3/18 8:33,88.41,54.425
11994,10/3/18 8:48,88.363,54.229
11995,10/3/18 9:03,88.41,54.041
11996,10/3/18 9:18,88.41,54.169
11997,10/3/18 9:33,88.41,54.649
11998,10/3/18 9:48,88.502,54.56
11999,10/3/18 10:03,87.951,51.046
12000,10/3/18 10:18,88.455,50.306
12001,10/3/18 10:33,88.547,50.118
12002,10/3/18 10:48,88.639,49.865
12003,10/3/18 11:03,88.639,50.87
12004,10/3/18 11:18,88.594,50.963
12005,10/3/18 11:33,88.594,51.9
12006,10/3/18 11:48,88.547,51.929
12007,10/3/18 12:03,88.547,52.542
12008,10/3/18 12:18,88.547,52.863
12009,10/3/18 12:33,88.41,49.718
12010,10/3/18 12:48,88.272,46.643
12011,10/3/18 13:03,88.455,45.933
12012,10/3/18 13:18,88.455,46.13
12013,10/3/18 13:33,88.502,46.035
12014,10/3/18 13:48,88.502,46.035
12015,10/3/18 14:03,88.502,46.756
12016,10/3/18 14:18,88.502,47.378
12017,10/3/18 14:33,88.502,48.195
12018,10/3/18 14:48,88.502,49.01
12019,10/3/18 15:03,85.996,53.406
12020,10/3/18 15:18,88.043,43.236
12021,10/3/18 15:33,87.998,37.429
12022,10/3/18 15:48,85.408,39.925
12023,10/3/18 16:03,86.722,37.325
12024,10/3/18 16:18,87.998,33.404
12025,10/3/18 16:33,88.455,34.174
12026,10/3/18 16:48,88.547,32.681
12027,10/3/18 17:03,88.594,32.445
12028,10/3/18 17:18,88.594,32.752
12029,10/3/18 17:33,88.594,32.581
12030,10/3/18 17:48,88.594,32.752
12031,10/3/18 18:03,88.594,33.127
12032,10/3/18 18:18,88.639,32.481
12033,10/3/18 18:33,88.639,32.139
12034,10/3/18 18:48,88.639,32.31
12035,10/3/18 19:03,88.639,33.299
12036,10/3/18 19:18,88.639,33.265
12037,10/3/18 19:33,88.686,32.824
12038,10/3/18 19:48,88.686,32.824
12039,10/3/18 20:03,88.686,33.267
12040,10/3/18 20:18,88.686,33.029
12041,10/3/18 20:33,88.686,33.233
12042,10/3/18 20:48,88.686,33.438
12043,10/3/18 21:03,88.686,33.914
12044,10/3/18 21:18,88.686,34.797
12045,10/3/18 21:33,88.686,35.678
12046,10/3/18 21:48,88.686,36.557
12047,10/3/18 22:03,88.731,37.537
12048,10/3/18 22:18,88.731,39.115
12049,10/3/18 22:33,88.686,40.918
12050,10/3/18 22:48,88.731,42.849
12051,10/3/18 23:03,88.731,44.172
12052,10/3/18 23:18,88.731,44.964
12053,10/3/18 23:33,88.731,44.931
12054,10/3/18 23:48,88.731,46.214
12055,10/4/18 0:03,88.731,46.017
12056,10/4/18 0:18,88.686,46.539
12057,10/4/18 0:33,88.731,46.739
12058,10/4/18 0:48,88.686,46.047
12059,10/4/18 1:03,88.686,47.064
12060,10/4/18 1:18,88.686,47.685
12061,10/4/18 1:33,88.686,47.783
12062,10/4/18 1:48,88.686,48.469
12063,10/4/18 2:03,88.686,48.175
12064,10/4/18 2:18,88.686,48.827
12065,10/4/18 2:33,88.686,47.914
12066,10/4/18 2:48,88.686,48.175
12067,10/4/18 3:03,88.686,48.044
12068,10/4/18 3:18,88.686,48.306
12069,10/4/18 3:33,88.686,48.632
12070,10/4/18 3:48,88.686,49.543
12071,10/4/18 4:03,88.686,49.803
12072,10/4/18 4:18,88.686,49.738
12073,10/4/18 4:33,88.686,49.835
12074,10/4/18 4:48,88.639,49.702
12075,10/4/18 5:03,88.639,49.865
12076,10/4/18 5:18,88.639,49.475
12077,10/4/18 5:33,88.639,49.962
12078,10/4/18 5:48,88.639,49.767
12079,10/4/18 6:03,88.639,50.481
12080,10/4/18 6:18,88.639,49.994
12081,10/4/18 6:33,88.639,50.254
12082,10/4/18 6:48,88.639,49.897
12083,10/4/18 7:03,88.639,49.215
12084,10/4/18 7:18,88.639,49.117
12085,10/4/18 7:33,88.639,48.172
12086,10/4/18 7:48,88.639,48.759
12087,10/4/18 8:03,88.639,49.149
12088,10/4/18 8:18,88.639,49.605
12089,10/4/18 8:33,88.639,49.962
12090,10/4/18 8:48,88.639,50.221
12091,10/4/18 9:03,88.639,50.578
12092,10/4/18 9:18,88.639,50.351
12093,10/4/18 9:33,88.639,51.064
12094,10/4/18 9:48,88.594,51.254
12095,10/4/18 10:03,88.594,51.093
12096,10/4/18 10:18,88.594,50.478
12097,10/4/18 10:33,88.686,51.649
12098,10/4/18 10:48,88.731,52.459
12099,10/4/18 11:03,88.731,52.394
12100,10/4/18 11:18,88.777,52.14
12101,10/4/18 11:33,88.777,51.494
12102,10/4/18 11:48,88.777,51.009
12103,10/4/18 12:03,88.777,51.397
12104,10/4/18 12:18,88.822,51.724
12105,10/4/18 12:33,88.822,51.498
12106,10/4/18 12:48,88.822,50.624
12107,10/4/18 13:03,88.869,50.271
12108,10/4/18 13:18,88.869,50.076
12109,10/4/18 13:33,87.541,36.731
12110,10/4/18 13:48,87.861,46.68
12111,10/4/18 14:03,88.594,47.025
12112,10/4/18 14:18,88.869,49.133
12113,10/4/18 14:33,89.006,50.572
12114,10/4/18 14:48,89.053,51.159
12115,10/4/18 15:03,89.053,51.288
12116,10/4/18 15:18,89.053,51.094
12117,10/4/18 15:33,89.053,50.77
12118,10/4/18 15:48,89.053,51.094
12119,10/4/18 16:03,89.1,50.287
12120,10/4/18 16:18,89.006,48.23
12121,10/4/18 16:33,88.914,46.686
12122,10/4/18 16:48,88.822,45.365
12123,10/4/18 17:03,88.777,43.017
12124,10/4/18 17:18,88.731,41.952
12125,10/4/18 17:33,88.686,39.314
12126,10/4/18 17:48,88.639,37.767
12127,10/4/18 18:03,88.639,36.453
12128,10/4/18 18:18,88.639,35.201
12129,10/4/18 18:33,88.594,34.113
12130,10/4/18 18:48,88.639,33.435
12131,10/4/18 19:03,88.594,33.297
12132,10/4/18 19:18,88.639,33.265
12133,10/4/18 19:33,88.594,33.705
12134,10/4/18 19:48,88.594,33.875
12135,10/4/18 20:03,88.594,34.045
12136,10/4/18 20:18,88.639,34.727
12137,10/4/18 20:33,88.639,35.269
12138,10/4/18 20:48,88.639,37.633
12139,10/4/18 21:03,88.639,40.982
12140,10/4/18 21:18,88.639,42.644
12141,10/4/18 21:33,88.639,44.332
12142,10/4/18 21:48,88.639,46.929
12143,10/4/18 22:03,88.639,49.507
12144,10/4/18 22:18,88.639,50.481
12145,10/4/18 22:33,88.639,51.936
12146,10/4/18 22:48,88.639,52.001
12147,10/4/18 23:03,88.594,51.448
12148,10/4/18 23:18,88.594,50.575
12149,10/4/18 23:33,88.594,50.056
12150,10/4/18 23:48,88.594,49.731
12151,10/5/18 0:03,88.594,50.445
12152,10/5/18 0:18,88.594,50.866
12153,10/5/18 0:33,88.594,50.542
12154,10/5/18 0:48,88.594,50.251
12155,10/5/18 1:03,88.547,50.118
12156,10/5/18 1:18,88.547,50.507
12157,10/5/18 1:33,88.547,50.733
12158,10/5/18 1:48,88.502,50.114
12159,10/5/18 2:03,88.502,50.6
12160,10/5/18 2:18,88.502,50.859
12161,10/5/18 2:33,88.502,50.471
12162,10/5/18 2:48,88.502,50.892
12163,10/5/18 3:03,88.502,50.957
12164,10/5/18 3:18,88.502,50.957
12165,10/5/18 3:33,88.502,51.151
12166,10/5/18 3:48,88.502,50.698
12167,10/5/18 4:03,88.502,50.989
12168,10/5/18 4:18,88.502,51.28
12169,10/5/18 4:33,88.502,51.926
12170,10/5/18 4:48,88.502,51.797
12171,10/5/18 5:03,88.502,51.603
12172,10/5/18 5:18,88.502,51.474
12173,10/5/18 5:33,88.502,51.021
12174,10/5/18 5:48,88.502,51.345
12175,10/5/18 6:03,88.502,51.829
12176,10/5/18 6:18,88.502,51.215
12177,10/5/18 6:33,88.502,51.151
12178,10/5/18 6:48,88.502,51.797
12179,10/5/18 7:03,88.502,52.602
12180,10/5/18 7:18,88.502,53.823
12181,10/5/18 7:33,88.502,53.021
12182,10/5/18 7:48,88.502,52.409
12183,10/5/18 8:03,88.502,52.28
12184,10/5/18 8:18,88.455,52.277
12185,10/5/18 8:33,88.455,53.049
12186,10/5/18 8:48,88.455,52.889
12187,10/5/18 9:03,88.455,52.889
12188,10/5/18 9:18,88.502,52.989
12189,10/5/18 9:33,88.502,53.406
12190,10/5/18 9:48,88.547,53.859
12191,10/5/18 10:03,88.363,49.293
12192,10/5/18 10:18,88.547,51.025
12193,10/5/18 10:33,88.639,51.193
12194,10/5/18 10:48,88.639,50.546
12195,10/5/18 11:03,88.639,50.772
12196,10/5/18 11:18,88.639,50.708
12197,10/5/18 11:33,88.594,51.222
12198,10/5/18 11:48,88.639,51.904
12199,10/5/18 12:03,88.594,51.513
12200,10/5/18 12:18,88.594,52.77
12201,10/5/18 12:33,88.594,51.804
12202,10/5/18 12:48,88.594,52.867
12203,10/5/18 13:03,88.594,52.963
12204,10/5/18 13:18,88.594,52.642
12205,10/5/18 13:33,88.594,52.674
12206,10/5/18 13:48,88.594,52.191
12207,10/5/18 14:03,88.594,51.804
12208,10/5/18 14:18,88.547,52.187
12209,10/5/18 14:33,88.547,52.381
12210,10/5/18 14:48,88.594,52.448
12211,10/5/18 15:03,88.686,52.262
12212,10/5/18 15:18,88.686,52.165
12213,10/5/18 15:33,88.731,52.394
12214,10/5/18 15:48,88.731,51.717
12215,10/5/18 16:03,88.731,52.362
12216,10/5/18 16:18,88.731,52.169
12217,10/5/18 16:33,88.777,52.011
12218,10/5/18 16:48,88.777,52.881
12219,10/5/18 17:03,88.777,52.559
12220,10/5/18 17:18,88.731,51.943
12221,10/5/18 17:33,88.731,51.717
12222,10/5/18 17:48,88.639,52.001
12223,10/5/18 18:03,88.639,51.452
12224,10/5/18 18:18,88.639,51.419
12225,10/5/18 18:33,88.594,51.222
12226,10/5/18 18:48,88.594,51.707
12227,10/5/18 19:03,88.594,52.416
12228,10/5/18 19:18,88.594,52.094
12229,10/5/18 19:33,88.594,53.253
12230,10/5/18 19:48,88.594,52.835
12231,10/5/18 20:03,88.547,52.381
12232,10/5/18 20:18,88.594,52.513
12233,10/5/18 20:33,88.594,53.028
12234,10/5/18 20:48,88.547,52.831
12235,10/5/18 21:03,88.547,52.67
12236,10/5/18 21:18,88.594,52.803
12237,10/5/18 21:33,88.594,52.963
12238,10/5/18 21:48,88.547,52.638
12239,10/5/18 22:03,88.594,52.674
12240,10/5/18 22:18,88.594,52.352
12241,10/5/18 22:33,88.547,52.928
12242,10/5/18 22:48,88.547,53.153
12243,10/5/18 23:03,88.547,52.831
12244,10/5/18 23:18,88.547,53.313
12245,10/5/18 23:33,88.547,52.992
12246,10/5/18 23:48,88.594,52.803
12247,10/6/18 0:03,88.547,53.056
12248,10/6/18 0:18,88.594,52.642
12249,10/6/18 0:33,88.547,52.863
12250,10/6/18 0:48,88.547,52.992
12251,10/6/18 1:03,88.547,52.509
12252,10/6/18 1:18,88.547,52.348
12253,10/6/18 1:33,88.547,52.155
12254,10/6/18 1:48,88.547,52.252
12255,10/6/18 2:03,88.547,52.928
12256,10/6/18 2:18,88.547,52.896
12257,10/6/18 2:33,88.547,52.96
12258,10/6/18 2:48,88.594,52.158
12259,10/6/18 3:03,88.547,52.381
12260,10/6/18 3:18,88.594,52.577
12261,10/6/18 3:33,88.547,52.831
12262,10/6/18 3:48,88.547,52.928
12263,10/6/18 4:03,88.547,52.413
12264,10/6/18 4:18,88.547,52.831
12265,10/6/18 4:33,88.547,52.896
12266,10/6/18 4:48,88.547,52.574
12267,10/6/18 5:03,88.547,52.509
12268,10/6/18 5:18,88.547,53.153
12269,10/6/18 5:33,88.547,52.831
12270,10/6/18 5:48,88.547,52.574
12271,10/6/18 6:03,88.547,52.928
12272,10/6/18 6:18,88.547,52.96
12273,10/6/18 6:33,88.547,52.96
12274,10/6/18 6:48,88.547,52.735
12275,10/6/18 7:03,88.547,52.638
12276,10/6/18 7:18,88.547,52.992
12277,10/6/18 7:33,88.547,52.67
12278,10/6/18 7:48,88.502,53.181
12279,10/6/18 8:03,88.547,53.313
12280,10/6/18 8:18,88.547,52.831
12281,10/6/18 8:33,88.547,53.153
12282,10/6/18 8:48,88.547,53.378
12283,10/6/18 9:03,88.547,53.474
12284,10/6/18 9:18,88.547,53.442
12285,10/6/18 9:33,88.547,53.474
12286,10/6/18 9:48,88.547,53.249
12287,10/6/18 10:03,88.547,53.313
12288,10/6/18 10:18,88.547,53.281
12289,10/6/18 10:33,88.547,53.313
12290,10/6/18 10:48,88.547,53.024
12291,10/6/18 11:03,88.547,53.153
12292,10/6/18 11:18,88.547,53.313
12293,10/6/18 11:33,88.547,52.767
12294,10/6/18 11:48,88.547,53.153
12295,10/6/18 12:03,88.547,53.153
12296,10/6/18 12:18,88.547,53.121
12297,10/6/18 12:33,88.547,53.024
12298,10/6/18 12:48,88.547,52.638
12299,10/6/18 13:03,88.547,53.121
12300,10/6/18 13:18,88.547,53.217
12301,10/6/18 13:33,88.594,53.124
12302,10/6/18 13:48,88.547,52.574
12303,10/6/18 14:03,88.547,52.831
12304,10/6/18 14:18,88.547,53.088
12305,10/6/18 14:33,88.547,52.058
12306,10/6/18 14:48,88.547,52.574
12307,10/6/18 15:03,88.594,52.191
12308,10/6/18 15:18,88.547,52.348
12309,10/6/18 15:33,88.547,52.123
12310,10/6/18 15:48,88.547,52.284
12311,10/6/18 16:03,88.547,52.413
12312,10/6/18 16:18,88.594,52.126
12313,10/6/18 16:33,88.547,52.058
12314,10/6/18 16:48,88.547,52.058
12315,10/6/18 17:03,88.547,52.542
12316,10/6/18 17:18,88.547,52.187
12317,10/6/18 17:33,88.547,52.348
12318,10/6/18 17:48,88.547,52.316
12319,10/6/18 18:03,88.547,52.252
12320,10/6/18 18:18,88.502,52.699
12321,10/6/18 18:33,88.547,52.606
12322,10/6/18 18:48,88.502,52.377
12323,10/6/18 19:03,88.547,52.123
12324,10/6/18 19:18,88.502,52.055
12325,10/6/18 19:33,88.547,52.252
12326,10/6/18 19:48,88.547,52.509
12327,10/6/18 20:03,88.547,52.509
12328,10/6/18 20:18,88.502,52.441
12329,10/6/18 20:33,88.547,52.123
12330,10/6/18 20:48,88.502,52.151
12331,10/6/18 21:03,88.502,52.055
12332,10/6/18 21:18,88.502,52.699
12333,10/6/18 21:33,88.502,52.699
12334,10/6/18 21:48,88.502,52.828
12335,10/6/18 22:03,88.502,52.924
12336,10/6/18 22:18,88.502,52.763
12337,10/6/18 22:33,88.502,53.021
12338,10/6/18 22:48,88.502,53.181
12339,10/6/18 23:03,88.502,52.989
12340,10/6/18 23:18,88.502,52.86
12341,10/6/18 23:33,88.502,52.635
12342,10/6/18 23:48,88.502,53.085
12343,10/7/18 0:03,88.502,52.892
12344,10/7/18 0:18,88.502,52.506
12345,10/7/18 0:33,88.502,52.699
12346,10/7/18 0:48,88.502,52.828
12347,10/7/18 1:03,88.502,52.892
12348,10/7/18 1:18,88.502,53.053
12349,10/7/18 1:33,88.502,52.989
12350,10/7/18 1:48,88.502,52.731
12351,10/7/18 2:03,88.502,52.828
12352,10/7/18 2:18,88.502,53.214
12353,10/7/18 2:33,88.502,52.699
12354,10/7/18 2:48,88.502,52.474
12355,10/7/18 3:03,88.502,52.313
12356,10/7/18 3:18,88.502,52.635
12357,10/7/18 3:33,88.502,52.763
12358,10/7/18 3:48,88.502,52.828
12359,10/7/18 4:03,88.502,52.796
12360,10/7/18 4:18,88.455,52.696
12361,10/7/18 4:33,88.502,52.796
12362,10/7/18 4:48,88.502,53.021
12363,10/7/18 5:03,88.502,53.117
12364,10/7/18 5:18,88.502,53.021
12365,10/7/18 5:33,88.502,53.278
12366,10/7/18 5:48,88.502,53.278
12367,10/7/18 6:03,88.502,53.278
12368,10/7/18 6:18,88.502,52.506
12369,10/7/18 6:33,88.502,52.699
12370,10/7/18 6:48,88.455,52.953
12371,10/7/18 7:03,88.502,52.602
12372,10/7/18 7:18,88.502,52.216
12373,10/7/18 7:33,88.502,52.184
12374,10/7/18 7:48,88.502,52.119
12375,10/7/18 8:03,88.502,52.248
12376,10/7/18 8:18,88.502,51.861
12377,10/7/18 8:33,88.502,52.119
12378,10/7/18 8:48,88.502,52.763
12379,10/7/18 9:03,88.502,52.731
12380,10/7/18 9:18,88.455,52.341
12381,10/7/18 9:33,88.502,52.763
12382,10/7/18 9:48,88.455,52.567
12383,10/7/18 10:03,88.502,52.602
12384,10/7/18 10:18,88.455,52.535
12385,10/7/18 10:33,88.502,52.216
12386,10/7/18 10:48,88.455,52.567
12387,10/7/18 11:03,88.502,52.409
12388,10/7/18 11:18,88.502,52.538
